entry_id	source	part_of_speech	level	ukrainian	status	manual_emergency_first_pass_run_id	manual_emergency_second_pass_run_id	source_check	qa_reason
ox5000-ab47bcb0aeacbb3a4f2b	compulsory	adjective	B2	обов'язко́вий	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1031; definition_path=/us/definition/english/compulsory; stable_id=PASS; exact_definition='that must be done because of a law or a rule'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	"PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='that must be done because of a law or a rule'; candidate=""обов'язко́вий""; reverse='army'; lexical=0.286; candidate_definition_similarity=0.507; reverse_definition_similarity=0.115; semantic=0.507; POS/language checks PASS."
ox5000-d782f68d3229c5a378fe	concrete	noun	B2	бетон (нуун): будівельний матеріал, змішаний з цементом, піском, маленькими камінцями і водою.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1049; definition_path=/us/definition/english/concrete_2; stable_id=PASS; exact_definition='building material that is made by mixing together cement , sand, small stones and water'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='building material that is made by mixing together cement , sand, small stones and water'; candidate='бетон (нуун): будівельний матеріал, змішаний з цементом, піском, маленькими камінцями і водою.'; reverse='concrete: building materials mixed with cement, sand, small stones, and water'; lexical=1.000; candidate_definition_similarity=0.907; reverse_definition_similarity=0.923; semantic=0.923; POS/language checks PASS.
ox5000-5bc4fd2b67e8c09eca85	confess	verb	B2	Зізнатися	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1056; definition_path=/us/definition/english/confess; stable_id=PASS; exact_definition='to admit, especially formally or to the police, that you have done something wrong or illegal'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to admit, especially formally or to the police, that you have done something wrong or illegal'; candidate='Зізнатися'; reverse='Confess'; lexical=1.000; candidate_definition_similarity=0.472; reverse_definition_similarity=0.433; semantic=0.472; POS/language checks PASS.
ox5000-0af7e2fe2fa36ccfdcac	conservation	noun	B2	Охорона природи (нуун): захист природного середовища.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1088; definition_path=/us/definition/english/conservation; stable_id=PASS; exact_definition='the protection of the natural environment'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the protection of the natural environment'; candidate='Охорона природи (нуун): захист природного середовища.'; reverse='Conservation of nature (nuun): Protection of the environment.'; lexical=1.000; candidate_definition_similarity=0.927; reverse_definition_similarity=0.904; semantic=0.927; POS/language checks PASS.
ox5000-326407a82f0ca95e4a7e	considerably	adverb	B2	Значно ( прислівник): багато; багато	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1094; definition_path=/us/definition/english/considerably; stable_id=PASS; exact_definition='much; a lot'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='much; a lot'; candidate='Значно ( прислівник): багато; багато'; reverse='Far (Adverb): many; many'; lexical=0.312; candidate_definition_similarity=0.866; reverse_definition_similarity=0.676; semantic=0.866; POS/language checks PASS.
ox5000-29eb47fd6a314aa1730d	consistently	adverb	B2	послідовно (клацання): завжди одне і те саме	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1099; definition_path=/us/definition/english/consistently; stable_id=PASS; exact_definition='always the same'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='always the same'; candidate='послідовно (клацання): завжди одне і те саме'; reverse='consecutive (click) always the same'; lexical=0.356; candidate_definition_similarity=0.854; reverse_definition_similarity=0.558; semantic=0.854; POS/language checks PASS.
ox5000-b3dd4396526c004c1d2a	conspiracy	noun	B2	Змова (ніун): таємний план групи людей, щоб зробити щось шкідливе або незаконне	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1101; definition_path=/us/definition/english/conspiracy; stable_id=PASS; exact_definition='a secret plan by a group of people to do something harmful or illegal'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a secret plan by a group of people to do something harmful or illegal'; candidate='Змова (ніун): таємний план групи людей, щоб зробити щось шкідливе або незаконне'; reverse='Conspiracy (Nun): A secret group plan to do something harmful or illegal'; lexical=1.000; candidate_definition_similarity=0.908; reverse_definition_similarity=0.738; semantic=0.908; POS/language checks PASS.
ox5000-e55a43ce5b36ea4927c8	consultant	noun	B2	консультант (ніун): людина, яка багато знає про якусь конкретну тему і яку використовують, щоб давати про неї поради іншим людям.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1112; definition_path=/us/definition/english/consultant; stable_id=PASS; exact_definition='a person who knows a lot about a particular subject and is employed to give advice about it to other people'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a person who knows a lot about a particular subject and is employed to give advice about it to other people'; candidate='консультант (ніун): людина, яка багато знає про якусь конкретну тему і яку використовують, щоб давати про неї поради іншим людям.'; reverse='consultant: a person who knows a lot about a particular subject and is used to give advice to other people.'; lexical=1.000; candidate_definition_similarity=0.814; reverse_definition_similarity=0.744; semantic=0.814; POS/language checks PASS.
ox5000-3c252e710be02044ad41	consumption	noun	B2	споживання (нун): дія з використання енергії, їжі або матеріалів; використана кількість	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1116; definition_path=/us/definition/english/consumption; stable_id=PASS; exact_definition='the act of using energy, food or materials; the amount used'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the act of using energy, food or materials; the amount used'; candidate='споживання (нун): дія з використання енергії, їжі або матеріалів; використана кількість'; reverse='consumption (nun): energy, food or materials used; quantity used'; lexical=1.000; candidate_definition_similarity=0.890; reverse_definition_similarity=0.830; semantic=0.890; POS/language checks PASS.
ox5000-82041bb10d995697e45c	controversial	adjective	B2	Суперечні (примітки): спричиняють багато гнівних публічних дискусій та незгод.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1149; definition_path=/us/definition/english/controversial; stable_id=PASS; exact_definition='causing a lot of angry public discussion and disagreement'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='causing a lot of angry public discussion and disagreement'; candidate='Суперечні (примітки): спричиняють багато гнівних публічних дискусій та незгод.'; reverse='Controversial (notes): Many angry public discussions and disagreements.'; lexical=1.000; candidate_definition_similarity=0.896; reverse_definition_similarity=0.880; semantic=0.896; POS/language checks PASS.
ox5000-e8a0747e227d712361ce	controversy	noun	B2	Суперечки (ніно): публічні дискусії і суперечки про те, про що багато людей сильно не погоджуються, думають, що це погано, або що їх шокує	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1150; definition_path=/us/definition/english/controversy; stable_id=PASS; exact_definition='public discussion and argument about something that many people strongly disagree about, think is bad, or are shocked by'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='public discussion and argument about something that many people strongly disagree about, think is bad, or are shocked by'; candidate='Суперечки (ніно): публічні дискусії і суперечки про те, про що багато людей сильно не погоджуються, думають, що це погано, або що їх шокує'; reverse=""Arguing: Public discussion and controversy about what many strongly disagree on, think it's bad, or what shocks them""; lexical=1.000; candidate_definition_similarity=0.926; reverse_definition_similarity=0.920; semantic=0.926; POS/language checks PASS."
